,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
RetainedEarningsAccumulatedDeficit,77500000.000,108300000.000,63400000.000,-7300000.000,15400000.000,16500000.000,17900000.000,15800000.000,700000.000,-20200000.000,-38700000.000,-56300000.000,-69200000.000,-68200000.000,-71800000.000,-97900000.000,-273000000.000,-329400000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,,,6100000.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,,,,,,,,,5714.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,,,,,,,714286.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,9.000,,,,9.000,,,9.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,,9.000,,,,9.000,9.000,,9.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,4300000.000,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,,,,,,,,,,,,,11900000.000,,,,,
SharesSubjectToMandatoryRedemptionSettlementTermsAmountNoncurrent,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,0.000,0.000,0.000,0.000,,,,,,,
SharesSubjectToMandatoryRedemptionSettlementTermsNumberOfShares,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,0.000,0.000,0.000,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,200000.000,,,,100000.000,,,,100000.000,,,100000.000,,,,
StockholdersEquity,348400000.000,359800000.000,253600000.000,170300000.000,181800000.000,159000000.000,146300000.000,144400000.000,132900000.000,115500000.000,141300000.000,125300000.000,116200000.000,66100000.000,65400000.000,42500000.000,-129700000.000,-177900000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,354400000.000,365800000.000,259600000.000,176300000.000,187800000.000,165000000.000,152300000.000,150400000.000,138900000.000,121500000.000,147300000.000,131300000.000,122200000.000,72100000.000,71400000.000,48500000.000,-123700000.000,-171900000.000
SupplementalUnemploymentBenefits,,,,,,,,,,,,600000.000,100000.000,100000.000,,,,
TaxesPayableCurrent,0.000,2300000.000,2600000.000,10500000.000,0.000,0.000,0.000,,,,,5100000.000,10900000.000,,,,,
UnrecognizedTaxBenefits,,,2000000.000,,,,2000000.000,,,,1800000.000,,,1800000.000,,,,1700000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,100000.000,,,,100000.000,,,,100000.000,,,200000.000,,,,200000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,1400000.000,,,,1400000.000,,,,1300000.000,,,1300000.000,,,,1200000.000
WorkersCompensationLiabilityCurrent,,,4600000.000,4800000.000,5200000.000,5200000.000,5700000.000,5600000.000,5600000.000,5300000.000,5100000.000,5900000.000,5000000.000,5600000.000,5700000.000,6500000.000,5900000.000,5900000.000
WorkersCompensationLiabilityNoncurrent,,,13100000.000,13500000.000,14300000.000,14700000.000,15000000.000,15100000.000,15100000.000,15500000.000,15700000.000,15700000.000,16100000.000,15300000.000,15600000.000,15800000.000,16100000.000,16000000.000
