,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
OtherLiabilitiesNoncurrent,151000000.000,207000000.000,202000000.000,224000000.000,308000000.000,271000000.000,297000000.000,294000000.000,299000000.000,256000000.000,233000000.000,234000000.000,311000000.000,305000000.000,288000000.000,277000000.000,262000000.000,247000000.000,231000000.000
OtherNoncurrentLiabilities,12000000.000,21000000.000,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
PreferredStockSharesAuthorized,,,,6000000.000,,,,6000000.000,,,,6000000.000,,,,6000000.000,,,
PreferredStockSharesIssued,,,,,,,,0.000,,,,0.000,,,,0.000,,,
PreferredStockSharesOutstanding,,,,,,,,0.000,,,,0.000,,,,0.000,,,
PreferredStockValue,,,,,,,,0.000,,,,0.000,,,,0.000,,,
PrepaidExpenseAndOtherAssetsCurrent,,,125000000.000,124000000.000,141000000.000,160000000.000,144000000.000,140000000.000,154000000.000,143000000.000,130000000.000,163000000.000,157000000.000,159000000.000,140000000.000,131000000.000,154000000.000,145000000.000,131000000.000
ProductWarrantyAccrual,,,,,,,,,,,,19000000.000,,,,6000000.000,,,
ProductWarrantyAccrualClassifiedCurrent,11000000.000,14000000.000,14000000.000,14000000.000,12000000.000,13000000.000,14000000.000,13000000.000,11000000.000,9000000.000,11000000.000,19000000.000,19000000.000,16000000.000,8000000.000,6000000.000,6000000.000,6000000.000,5000000.000
PropertyPlantAndEquipmentGross,717000000.000,737000000.000,768000000.000,800000000.000,878000000.000,918000000.000,982000000.000,1038000000.000,,,,1304000000.000,,,,1214000000.000,,,
PropertyPlantAndEquipmentNet,291000000.000,319000000.000,339000000.000,368000000.000,418000000.000,431000000.000,463000000.000,485000000.000,493000000.000,517000000.000,535000000.000,593000000.000,617000000.000,540000000.000,503000000.000,516000000.000,620000000.000,626000000.000,656000000.000
PurchaseObligation,,,,,,,579000000.000,609000000.000,,,,724000000.000,,,,725000000.000,,,
PurchaseObligationDueAfterFifthYear,,,,,,,,0.000,,,,0.000,,,,0.000,,,
PurchaseObligationDueInFifthYear,,,,,,,0.000,0.000,,,,0.000,,,,0.000,,,
PurchaseObligationDueInFourthYear,,,,,,,0.000,0.000,,,,0.000,,,,0.000,,,
PurchaseObligationDueInNextTwelveMonths,,,,,,,,609000000.000,,,,724000000.000,,,,725000000.000,,,
PurchaseObligationDueInSecondYear,,,,,,,0.000,0.000,,,,0.000,,,,0.000,,,
PurchaseObligationDueInThirdYear,,,,,,,0.000,0.000,,,,0.000,,,,0.000,,,
RestructuringReserve,,,,8000000.000,6000000.000,4000000.000,4000000.000,1000000.000,,,,17000000.000,11000000.000,26000000.000,72000000.000,33000000.000,,,
RestructuringReserveCurrent,,,15000000.000,6000000.000,5000000.000,3000000.000,3000000.000,1000000.000,,,12000000.000,17000000.000,11000000.000,26000000.000,72000000.000,28000000.000,13000000.000,7000000.000,7000000.000
RestructuringReserveNoncurrent,,,,2000000.000,1000000.000,1000000.000,1000000.000,0.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-5949000000.000,-5774000000.000,-5504000000.000,-5250000000.000,-5162000000.000,-5002000000.000,-4782000000.000,-4531000000.000,-4340000000.000,-4591000000.000,-4275000000.000,-4107000000.000,-3942000000.000,-3943000000.000,-3845000000.000,-3455000000.000,-3246000000.000,-2860000000.000,-2431000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,,,,31.630,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,22000000.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,32.880,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate,,,,0.150,,,,0.150,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,214000000.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,113000000.000,,,,131000000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,63000000.000,,,,57000000.000,,,,39000000.000,,,,20000000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,27.570,,,,28.190,,,,30.440,,,,33.840,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,23.550,23.480,19.060,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,45.820,45.820,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,,,,,9.710,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,300000000.000,,,,380000000.000,,,,121000000.000,,,,187000000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,73000000.000,70000000.000,68000000.000,66000000.000,66000000.000,63000000.000,60000000.000,58000000.000,54000000.000,49000000.000,47000000.000,39000000.000,36000000.000,30000000.000,24000000.000,,15000000.000,8000000.000,7000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,27.240,27.310,27.420,27.470,26.820,27.350,27.770,28.110,28.420,29.100,29.230,30.390,30.700,31.950,33.090,33.840,34.710,32.900,32.670
SharePrice,,,,,,,,33.210,,,,29.650,,,,43.330,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,286000000.000,,,,370000000.000,,,,119000000.000,,,,187000000.000,,,
SignificantAcquisitionsAndDisposalsAcquisitionCostsOrSaleProceeds,,,,,,,,,,,,,,,,,156000000.000,,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,,,,,,,1000000000.000,1000000000.000,1000000000.000
StockholdersEquity,5768000000.000,5877000000.000,6165000000.000,6521000000.000,6881000000.000,7135000000.000,7448000000.000,7839000000.000,8032000000.000,7896000000.000,7917000000.000,8371000000.000,8609000000.000,8673000000.000,8623000000.000,9051000000.000,9002000000.000,9603000000.000,9989000000.000
TaxesPayableCurrent,16000000.000,12000000.000,9000000.000,16000000.000,15000000.000,16000000.000,21000000.000,16000000.000,19000000.000,22000000.000,22000000.000,20000000.000,24000000.000,14000000.000,22000000.000,28000000.000,28000000.000,26000000.000,18000000.000
UnrecognizedTaxBenefits,,,,212000000.000,,,,331000000.000,,,,403000000.000,,,,364000000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,,,,,,,,,,,,30000000.000,,,,27000000.000,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,,,,,,6000000.000,,,,6000000.000,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,,,,,,,,314000000.000,,,,,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,60000000.000,,,,69000000.000,,,,64000000.000,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,,0.000,,,,,,,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,,468000000.000,,,,,,,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,,0.000,,,,,,,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,,0.000,,,,,,,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,,0.000,,,,,,,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,,,468000000.000,,,,,,,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,,,,0.000,,,,,,,,,,,,,,,
ValuationAllowanceAmount,,,,1631000000.000,,,,1124000000.000,,,,,,,,,,,
ValuationAllowancesAndReservesBalance,,,,27000000.000,,,,21000000.000,,,,32000000.000,,,,51000000.000,,,
