,2011-06-26,2011-09-25,2012-03-02,2012-03-25,2012-06-24,2012-09-23,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27
NoncurrentAssets,,,,,,,108932000.000,,,,76334000.000,,,,77389000.000,,,,77386000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,34657000.000,,,,28154000.000,,,,21065000.000,,,,16146000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,11150000.000,,,,9610000.000,,,,8639000.000,,,,8110000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,3152000.000,,,,2429000.000,,,,844000.000,,,,536000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,3862000.000,,,,2875000.000,,,,1658000.000,,,,1030000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,5081000.000,,,,5021000.000,,,,3173000.000,,,,2207000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,7781000.000,,,,6641000.000,,,,6011000.000,,,,4063000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,3631000.000,,,,1578000.000,,,,740000.000,,,,200000.000,
OtherAssetsCurrent,44599000.000,62699000.000,,49118000.000,48998000.000,45602000.000,36147000.000,26289000.000,33202000.000,40847000.000,29119000.000,25335000.000,26258000.000,24281000.000,25928000.000,21245000.000,24733000.000,17125000.000,20819000.000,18735000.000
OtherAssetsHeldForSaleCurrent,,,,,3700000.000,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,24008000.000,21689000.000,,17842000.000,14203000.000,13363000.000,13246000.000,12338000.000,10948000.000,9787000.000,9813000.000,10217000.000,9338000.000,8135000.000,6882000.000,6264000.000,5934000.000,5957000.000,4329000.000,4798000.000
OtherFiniteLivedIntangibleAssetsGross,7259000.000,,,,,,7178000.000,,,,7132000.000,,,,,,,,,
OtherIntangibleAssetsNet,103145000.000,93361000.000,,82295000.000,78842000.000,76954000.000,74950000.000,72196000.000,70186000.000,68541000.000,78166000.000,75292000.000,72834000.000,69042000.000,64940000.000,60980000.000,58584000.000,55772000.000,47777000.000,45473000.000
OtherLiabilitiesCurrent,61081000.000,28790000.000,,27761000.000,28116000.000,28727000.000,25855000.000,19385000.000,17558000.000,19343000.000,19536000.000,17047000.000,16963000.000,17096000.000,17504000.000,16058000.000,16519000.000,16253000.000,13982000.000,13148000.000
OtherLiabilitiesNoncurrent,31454000.000,29388000.000,,35879000.000,33516000.000,32651000.000,36540000.000,33814000.000,32708000.000,33228000.000,36436000.000,35211000.000,35006000.000,30999000.000,30140000.000,28104000.000,28682000.000,28505000.000,24641000.000,25356000.000
OtherShortTermBorrowings,562000.000,419000.000,,1034000.000,1088000.000,1078000.000,889000.000,769000.000,0.000,0.000,0.000,,,,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,4672000.000,4453000.000,,4530000.000,4290000.000,4429000.000,4687000.000,4541000.000,4610000.000,4790000.000,5013000.000,5012000.000,4975000.000,4624000.000,4472000.000,3999000.000,4104000.000,4113000.000,3994000.000,4069000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,,,,,,,100526000.000,,,,104690000.000,,,,113392000.000,,,,90548000.000,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,,,,95839000.000,,,,99677000.000,,,,108920000.000,,,,86554000.000,
PreferredStockNoParValue,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,500000.000,500000.000,,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
PreferredStockSharesIssued,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ProductWarrantyAccrual,6172000.000,6061000.000,,5887000.000,5653000.000,5882000.000,3995000.000,4097000.000,4382000.000,4364000.000,4521000.000,4382000.000,4897000.000,4674000.000,4379000.000,3889000.000,3619000.000,3508000.000,3410000.000,3545000.000
PropertyPlantAndEquipmentGross,,,,,,,258811000.000,,,,220121000.000,,,,217492000.000,,,,215134000.000,
PropertyPlantAndEquipmentNet,146089000.000,132621000.000,,130062000.000,117886000.000,114332000.000,107184000.000,101506000.000,94759000.000,93037000.000,75067000.000,74463000.000,74163000.000,75018000.000,76332000.000,77022000.000,77336000.000,76405000.000,75864000.000,75776000.000
PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,,,,,,,1774000.000,,,,3424000.000,,,,2761000.000,,,,1448000.000,
PropertySubjectToOrAvailableForOperatingLeaseGross,,,,,,,3522000.000,,,,4691000.000,,,,3818000.000,,,,2970000.000,
PropertySubjectToOrAvailableForOperatingLeaseNet,2202000.000,1922000.000,,1925000.000,1734000.000,1804000.000,1748000.000,1737000.000,1336000.000,1304000.000,1267000.000,1139000.000,1126000.000,1079000.000,1057000.000,1021000.000,1060000.000,1016000.000,1522000.000,1448000.000
ReportingUnitAmountOfFairValueInExcessOfCarryingAmount,,,,,,,,,,,,,,,7000000.000,,,,19500000.000,
RestrictedCashAndCashEquivalentsAtCarryingValue,652000.000,385000.000,,268000.000,254000.000,0.000,0.000,,,,,,,,,,,,,
RestructuringAndRelatedCostCostIncurredToDate1,,,,,,,,,,,,,79000000.000,79000000.000,,,,,,
RestructuringReserve,7629000.000,15019000.000,,12142000.000,19698000.000,15780000.000,9579000.000,6356000.000,4393000.000,3618000.000,8175000.000,7651000.000,5692000.000,4177000.000,6255000.000,4324000.000,3089000.000,1937000.000,8664000.000,7614000.000
RestructuringReserveCurrent,7629000.000,15019000.000,,12142000.000,19698000.000,15780000.000,9579000.000,6356000.000,4393000.000,3618000.000,8175000.000,7651000.000,5692000.000,4177000.000,6255000.000,4324000.000,3089000.000,1937000.000,8664000.000,7614000.000
RetainedEarningsAccumulatedDeficit,233531000.000,184272000.000,,153277000.000,59116000.000,53782000.000,18392000.000,12108000.000,-966000.000,6658000.000,-23284000.000,-23413000.000,-13559000.000,-17634000.000,-12331000.000,-13076000.000,-18483000.000,-28373000.000,-38546000.000,-71067000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,3400000.000,3300000.000,,2400000.000,,2300000.000,5000000.000,3600000.000,3400000.000,2600000.000,4900000.000,3100000.000,2700000.000,3200000.000,3700000.000,4200000.000,-4600000.000,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,5300000.000,3500000.000,,4400000.000,2300000.000,3700000.000,3400000.000,5300000.000,5700000.000,4200000.000,,12100000.000,11200000.000,10800000.000,,12000000.000,,,,
StockholdersEquity,611368000.000,554969000.000,,523103000.000,419560000.000,421257000.000,376858000.000,370151000.000,359960000.000,373721000.000,346325000.000,,,,327931000.000,,,,274792000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,612641000.000,556290000.000,,524062000.000,420495000.000,422127000.000,377546000.000,370614000.000,359960000.000,373721000.000,346325000.000,347605000.000,360803000.000,348199000.000,327931000.000,295807000.000,294066000.000,275426000.000,274792000.000,245360000.000
TaxesPayableCurrent,,,,,,,,,,,,,,,,,,500000.000,,
TreasuryStockShares,4035912.000,4035912.000,,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4035912.000,4474847.000,4924847.000,4924847.000
TreasuryStockValue,71520000.000,71520000.000,,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,71520000.000,74930000.000,78154000.000,78154000.000
UnrecognizedTaxBenefits,,,,,,,16335000.000,,,,26592000.000,,,,25899000.000,,,,21195000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,3600000.000,3800000.000,,4800000.000,3800000.000,3800000.000,4300000.000,4500000.000,4100000.000,4000000.000,4400000.000,4600000.000,4300000.000,4400000.000,4300000.000,4500000.000,2800000.000,2400000.000,3100000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,12200000.000,11900000.000,,12700000.000,11500000.000,11000000.000,16300000.000,16200000.000,15300000.000,14700000.000,18100000.000,18200000.000,17700000.000,16300000.000,16400000.000,16300000.000,8900000.000,,12000000.000,
ValuationAllowanceAmount,,48000000.000,,,,,,,,,,,,,,,,,,
